   ;KUNDE;PRIVAT;JAHR;LEASINGOBJEKT;OBJEKTTYP;KRAFTSTOFF
23843;974968909;0;2022;Röntgenanlage  Zeiss Bosello SRE MAX 80-150 CNC 225kV;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23844;974968909;0;2023;Lüber - Cold Box Begasungsgerät LW-FDA-825i m. Zbh.;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23845;974968909;0;2022;Formanlage lt. AB 10033674 / 23 v. 30.09.22 d.Fa. Heinrich Wagner Sinto Maschinenfabrik GmbH;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Nicht zuordenbar
23846;974968909;0;2023;Lüber - Cold Box Begasungsgerät LW-FDA-825i m. Zbh.;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23847;974968909;0;2023;Kehrsaugmaschine  Hako Sweepmaster B980 RH m. Zbh.;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23848;2608590595;1;2023;Porsche 718 Cayman GT4 RS;Fahrzeuge / PKW, Kombi;Benzin
23849;2608590595;1;2022;BMW M3 Competition M xDrive G80;Fahrzeuge / PKW, Kombi;
23850;2608590595;1;2022;BMW M4 Competition M xDrive G82;Fahrzeuge / PKW, Kombi;Benzin
23851;2608590595;1;2022;BMW X6 xDrive 40d;Fahrzeuge / PKW, Kombi;Benzin
23852;2608590595;1;2023;Ferrari 296 GTB;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
23853;3155612900;0;2022;Doppelhorizontalaufwickler Huras DHAUF1250;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23854;3155612900;0;2023;Aufwickelhaspel TFW-1001/12-GS;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23855;4036397932;0;2022;Colorado 1650 UVgel Printer inkl. Zubehör;Betriebs- und Geschäftsausstattung / Büromaschinen;
23856;3060745101;1;2020;Volvo V60 T6 A Twin Engine;Fahrzeuge / PKW, Kombi;B
23857;891760770;1;2021;BMW X4-Reihe G02 X4 xDrive 20d ;Fahrzeuge / PKW, Kombi;
23858;2262813277;1;2023;Ford Fiesta ST-Line 1,0 EcoBoost Start/Stop 73,5kw, Benzin bleifrei, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Diesel
23859;3622872838;0;2021;PKW Ferrari F8 Spider;Fahrzeuge / PKW, Kombi;
23860;3622872838;0;2021;PKW Ferrari SF90 Stradale;Fahrzeuge / PKW, Kombi;
23861;3622872838;0;2022;PKW Mercedes-Benz Typ Mercedes-AMG G 63 mit BRABUS WIDESTAR Umbausatz 464-234-00;Fahrzeuge / PKW, Kombi;
23862;3622872838;0;2022;PKW Ferrari SF 90 Spider;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
23863;3622872838;0;2022;PKW Mercedes-Benz Typ Mercedes-AMG SL 63 4MATIC+;Fahrzeuge / PKW, Kombi;Benzin
23864;3622872838;0;2022;PKW Mercedes-Benz Typ Mercedes-AMG GT Black Series;Fahrzeuge / PKW, Kombi;Diesel
23865;3622872838;0;2022;PKW Porsche 911 Carrera 4 GTS;Fahrzeuge / PKW, Kombi;Benzin
23866;3622872838;0;2023;Porsche 911 (992) GT3;Fahrzeuge / PKW, Kombi;Benzin
23867;3622872838;0;2023;Drucker HP Latex 800W mit Zubehör, Schneideplotter Summa S2 Class S2T160-2E, Laminator IGEPA Sealer Advanced II, Drucker HP DesignJet T2600 36 Zoll PostScript Multifunktion;Betriebs- und Geschäftsausstattung / Büromaschinen;
23868;3622872838;0;2023;Ferrari 296 GTB;Fahrzeuge / PKW, Kombi;Benzin
23869;3622872838;0;2023;Mercedes-Benz Typ Mercedes-AMG G 63 mit Brabus Fahrzeugumbau Engine & Exterieur;Fahrzeuge / PKW, Kombi;Benzin
23870;3622872838;0;2022;PKW Porsche 911 Carrera GTS;Fahrzeuge / PKW, Kombi;Benzin
23871;3622872838;0;2023;Lamborghini Huracan EVO, EZ:     11.2022;Fahrzeuge / PKW, Kombi;Benzin
23872;3622872838;0;2023;Mercedes-Benz V300 D Extralang mit Rovelver Umbau, EZ: 08/2023;Fahrzeuge / PKW, Kombi;Diesel
23873;3622872838;0;2023;Mercedes-Benz Typ Mercedes-AMG G 63;Fahrzeuge / PKW, Kombi;Benzin
23874;3622872838;0;2024;Mercedes-Benz Typ Mercedes-AMG GLE 63 S 4MATIC+ Coupé;Fahrzeuge / PKW, Kombi;Benzin
23875;3622872838;0;2024;Porsche Cayenne Turbo GT, EZ: 14.06.2022;Fahrzeuge / PKW, Kombi;Benzin
23876;3622872838;0;2023;Mercedes-Benz Typ Mercedes-AMG GLE 63 S 4MATIC+ Coupé;Fahrzeuge / PKW, Kombi;Benzin
23877;3622872838;0;2024;Lamborghini URUS Performante;Fahrzeuge / PKW, Kombi;Benzin
23878;3622872838;0;2023;BMW X7 xDrive40d;Fahrzeuge / PKW, Kombi;Diesel
23879;3622872838;0;2024;Mercedes-Benz CLA 220 d Shooting Brake, EZ: 02.01.2023;Fahrzeuge / PKW, Kombi;Diesel
23880;3622872838;0;2024;Mercedes-Benz Typ AMG G 63;Fahrzeuge / PKW, Kombi;Diesel
23881;1876650745;1;2023;Ford Focus 1,5 EcoBlue Cool & Connect 70kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Diesel
23882;3226229955;1;2022;Renault Talisman TML3PAMA Talisman Initiale Paris Blue dCi 160 EDC C012124 4-türig ;Fahrzeuge / PKW, Kombi;
23883;406149299;0;2021;Porsche 911 Targa 4;Fahrzeuge / PKW, Kombi;B
23884;1139224269;1;2021;Renault Clio Intens TCe 90 67kw, Benzin bleifrei, 5-Türer, Limousine/Sedan, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
23885;3497659263;0;2022;Tassendruckgussmaschine TDG-500-20 m. Drehtisch lt. AB v. 01.07.21;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
23886;3497659263;0;2022;Universal-Linear-Glasiermaschine LG 10/200-A mit Entstapelvorrichtung;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Strom
23887;8569666;0;2023;DMG MORI vertikales Bearbeitungszentrum M1-Pro mit Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23888;8569666;0;2023;Universal Robots Industrieroboter UR10e mit Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23889;8569666;0;2023;Schraubenverdichter ALLEGRO 14/13 500;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Strom
23890;3631867165;0;2023;BMW X5 xDrive45e G05 XB1;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
23891;3487493830;1;2024;Opel Astra K 5-T EDITION 1.6 CDTI;Fahrzeuge / PKW, Kombi;Diesel
23892;1232277582;0;2022;Mercedes V 250D;Fahrzeuge / Kleinautobusse (bis 3,5t);
23893;1232277582;0;2020;LKW LKW Mercedes-Benz Actros 2553 (Neu) + Aufbau + Kran;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23894;1200776765;0;2021;Seat Ateca Austria Edition 2,0 TDI DSG 4Drive;Fahrzeuge / PKW, Kombi;Diesel
23895;1200776765;0;2021;VW Tiguan Allspace Life TDI;Fahrzeuge / PKW, Kombi;Diesel
23896;1200776765;0;2024;Skoda Karoq 4x4 Selection TDI DSG;Fahrzeuge / PKW, Kombi;Diesel
23897;1401340699;1;2022;Renault Arkana;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
23898;3141969648;0;2022;Raupenbagger Takeuchi TB2150R V samt Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23899;3141969648;0;2024;Mobilbagger Takeuchi TB295W samt Zubehör SN 190401467;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Diesel
23900;3141969648;0;2022;Audi Q7 50 TDI Quattro Sline;Fahrzeuge / PKW, Kombi;
23901;3141969648;0;2020;MAN TGS 28.510 6x4-4, inkl. Kipper/ Winterdienstumbau;Fahrzeuge / LKW über 3,5t;
23902;3141969648;0;2020;Wacker Neuson ET90;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23903;3141969648;0;2022;Stepa Forstanhänger C12AK und Forstkran FL6295;Fahrzeuge / Anhänger;Nicht zuordenbar
23904;3141969648;0;2024;Mobilbagger Takeuchi TB290-2 GI samt Zubehör SN 190506621;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Diesel
23905;1309705448;0;2021;Skoda Enyaq iV80;Fahrzeuge / PKW, Kombi;
23906;1984299318;1;2023;Land Rover Range Rover Sport 3,0 i6 P440e PHEV AWD Dynamic HSE Aut. 294kw, Benzin bleifrei, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Benzin
23907;3362412268;1;2022;Audi Q5 Sportback 40 TDI quattro S-line S-tronic 150kw;Fahrzeuge / PKW, Kombi;
23908;217344264;1;2021;Volvo XC60;Fahrzeuge / PKW, Kombi;
23909;3941466801;1;2021;BMW X1-Reihe F48 X1 xDrive18d, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
23910;3941466801;1;2020;Audi A3 SB 30 TFSI sport 85kw, Benzin bleifrei, 5-Türer, Limousine/Sedan, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
23911;2638273043;0;2020;Mercedes Sprinter Kasten 314 CDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
23912;4237790585;0;2022;BMW i4 G26 (Elektro) BMW i4  M50 xDrive Gran Coupe G26 XE2;Fahrzeuge / PKW, Kombi;Strom
23913;2110598993;1;2022;BMW 3er-Reihe G20 330e PHEV Aut. 215kW, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
23914;4081444364;0;2021;Mercedes-Benz E-Klasse 213 E 400 d T All-Terrain 4MATIC Aut. 250kw, Diesel, 5-Türer, Kombi - PKW, Diesel;Fahrzeuge / PKW, Kombi;
23915;890177388;0;2023;Iveco Reisebus Evady 13 m Euro VI Step E;Fahrzeuge / Busse über 3,5t;Diesel
23916;890177388;0;2023;10 Stück MB Sprinter Tourer 311 CDI;Fahrzeuge / Kleinautobusse (bis 3,5t);Diesel
23917;2424107433;1;2022;BMW 4er-Reihe Gran Coupe 420 i Coupe G22 B48;Fahrzeuge / PKW, Kombi;Benzin - Hybrid
23918;1018980160;0;2021;Fiat Ducato (Klein-LKW) DUCATO MAXI SERIE 7  Version L3H2 35 MAXI 2.3 MultiJet 140 Modell-Code 295-BG5-7;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
23919;1018980160;0;2021;Ford Transit Custom 2021.25 Kastenwagen Doppelkabine Frontantrieb Limited L1H1320;Fahrzeuge / Kleinautobusse (bis 3,5t);
23920;1018980160;0;2021;Fiat Ducato (Klein-LKW) DUCATO MAXI SERIE 7 Version L3H2 35 MAXI 2.3 MultiJet 140 Modell-Code 295-BG5-7;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
23921;2471634693;0;2021;1 Fahrgestell Mercedes Atego 1530 L Pritschenfahrgestell mit Wechselrahmenaufbau, 1 Toplift Böker 236 MV;Fahrzeuge / LKW über 3,5t;
23922;2471634693;0;2023;Mercedes-Benz Actros 2545 L mit Wechselrahmenaufbau;Fahrzeuge / LKW über 3,5t;Diesel
23923;1999639457;0;2022;1 Wechselfahrgestell DAF XF 450 FAR 6x2;Fahrzeuge / Sattelzugmaschinen;
23924;1999639457;0;2023;DAF XF 480 FAR 6X2 FAR;Fahrzeuge / Sattelzugmaschinen;Diesel
23925;2355162743;0;2023;VW Crafter EK 163PS Aut. HA BL2 mit Aufbau + Zubehör;Fahrzeuge / LKW über 3,5t;Diesel
23926;2698430002;0;2023;Raupenbagger Takeuchi TB2150;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Diesel
23927;2016403708;1;2020;Hyundai i30 Kombi - PD N-Line 1,5 TGDi DCT 48V;Fahrzeuge / PKW, Kombi;
23928;327119555;0;2021;VW Transporter Doka-Pritsche TDI 4MOTION;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
23929;327119555;0;2023;New Holland T5.105;Fahrzeuge / Traktoren;Diesel
23930;147091092;0;2021;Ford Tourneo Custom L2H2;Fahrzeuge / Kleinautobusse (bis 3,5t);
23931;339848716;1;2023;Skoda Octavia Combi Ambition TDI;Fahrzeuge / PKW, Kombi;Diesel
23932;626431385;1;2021;Dacia Duster Celebration dci;Fahrzeuge / PKW, Kombi;Diesel
23933;1748319792;1;2023;Seat Ibiza FR 1.0 TSI;Fahrzeuge / PKW, Kombi;Benzin
23934;1930073344;0;2021;Ford Tourneo Custom (Kleinbus) 2,0 TDCi 320 L1 Trend Aut. 96kw, Diesel, 4-Türer, Bus, Diese,   Fahrgestellnr: WFOYXXTTGYMA26673;Fahrzeuge / Kleinautobusse (bis 3,5t);
23935;2477294466;0;2023;Reinigungs-, Desinfektions- und Trocknungsgerät mit;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
23936;2712410328;0;2023;gebr. Fiat Ducato 3,5 T Koffer + LBW, EZ: 14.03.2019;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
23937;2443720448;0;2021;Porsche Panamera 4S E-Hybrid Sport Turismo;Fahrzeuge / PKW, Kombi;
23938;3909442102;1;2021;BMW X3 xDrive 30d ZA G01 B57;Fahrzeuge / PKW, Kombi;B
23939;123894081;1;2021;Dacia Dokker Van (Klein-LKW) Blue dCi 95 70kw, Diesel, 5-Türer, Van, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
23940;123894081;1;2022;Renault Kangoo Edition ONE dCi 95 70kw, Diesel;Fahrzeuge / PKW, Kombi;Diesel
23941;3690510662;0;2021;VW Amarok (Klein-LKW) DoubleCab Aventura 3,0 TDI 4Motion Aut. 190kw, 4-Türer, Pick up, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
23942;3690510662;0;2020;Audi A6 Avant 2.0 TDI;Fahrzeuge / PKW, Kombi;
23943;2755258196;0;2023;Audi Q4 40 e-tron 150 kW;Fahrzeuge / PKW, Kombi;Strom
23944;2435618098;0;2021;Opel Vivaro Cargo;Fahrzeuge / Kleinautobusse (bis 3,5t);D
23945;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23946;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23947;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23948;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23949;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23950;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23951;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23952;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23953;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23954;2435618098;0;2022;Auflieger Schmitz Cargobull  SCS 18/L;Fahrzeuge / Anhänger;
23955;2435618098;0;2023;Tesla Model Y Maximale Reichweite;Fahrzeuge / PKW, Kombi;Strom
23956;2666896318;0;2021;LKW Mercedes Arocs 2536 inkl. Stummer Pressmüllaufbau;Fahrzeuge / LKW über 3,5t;
23957;2666896318;0;2021;Verkugelungsmühle Prall-Tec PTV;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23958;2666896318;0;2021;Kompostwendemaschine TrucTurn 3,7;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23959;2666896318;0;2021;LKW Mercedes Arocs 2542 inkl. Multilift Abrollkipper;Fahrzeuge / LKW über 3,5t;
23960;2666896318;0;2022;Seat Leon SP Kombi Reference 2,0 TDI;Fahrzeuge / PKW, Kombi;
23961;2666896318;0;2021;LKW Mercedes Arocs 2542 inkl. Stummer Abrollkipper;Fahrzeuge / LKW über 3,5t;
23962;2666896318;0;2021;raupenmobile Prallmühle Prall-Tec PT1.1;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23963;2666896318;0;2021;LKW Mercedes Actros 1836 inkl. Stummer Abrollkipper;Fahrzeuge / LKW über 3,5t;
23964;2666896318;0;2021;LKW Mercedes Arocs 2545 inkl. Stummer Abrollkipper;Fahrzeuge / LKW über 3,5t;
23965;2666896318;0;2021;Glassortierer Mogensen MSorter AX1223;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23966;2666896318;0;2021;LKW Mercedes Arocs 2546 inkl. Stummer Absetzkipper;Fahrzeuge / LKW über 3,5t;
23967;2666896318;0;2021;Hydraulikbagger Takeuchi TB2150R;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23968;2666896318;0;2021;LKW Mercedes Arocs 2545 inkl. Stummer Abrollkipper;Fahrzeuge / LKW über 3,5t;
23969;2666896318;0;2020;LKW Mercedes Arocs inkl. Stummer Abrollkipper;Fahrzeuge / LKW über 3,5t;
23970;2666896318;0;2020;LKW Mercedes Arocs 2546 inkl. Stummer Absetzkipper;Fahrzeuge / LKW über 3,5t;
23971;2666896318;0;2020;LKW Mercedes Atego 1221  inkl. Kofferaufbau;Fahrzeuge / LKW über 3,5t;
23972;2666896318;0;2020;LKW Mercedes Arocs 2546 inkl. Stummer Absetzkipper;Fahrzeuge / LKW über 3,5t;
23973;2666896318;0;2022;LKW Mercedes Arocs inkl. Stummer Absetzkipper;Fahrzeuge / LKW über 3,5t;Diesel
23974;2666896318;0;2022;LKW Mercedes Arocs inkl. Stummer Pressmüllaufbau;Fahrzeuge / LKW über 3,5t;Diesel
23975;2666896318;0;2022;LKW Mercedes Arocs inkl. Stummer Absetzkipper;Fahrzeuge / LKW über 3,5t;Diesel
23976;2666896318;0;2023;VW Arteon SB Elegance TDI DSG;Fahrzeuge / PKW, Kombi;Diesel
23977;2666896318;0;2023;LKW Mercedes Arocs 2536 inkl. Stummer Pressmüllaufbau OI2023AUTBRAKRE009;Fahrzeuge / LKW über 3,5t;Diesel
23978;2666896318;0;2023;LKW Mercedes Arocs 3242 inkl. Stummer Pressmüllaufbau OI2023AUTBRAKRE008;Fahrzeuge / LKW über 3,5t;Diesel
23979;2666896318;0;2023;LKW Mercedes Arocs 3248 inkl. Stummer Abrollkipper und Palfinger Kran OI2023AUTBRAKRE032;Fahrzeuge / LKW über 3,5t;Diesel
23980;2666896318;0;2023;Teleskoplader Liebherr T36-7 OI2023AUTBRALAN005;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
23981;2666896318;0;2023;Mercedes CLA 200 d  Shooting Brake Angebotsnummer 253D1B.0000205070.001 Auftragsnummer 0355701771;Fahrzeuge / PKW, Kombi;Diesel
23982;2666896318;0;2023;LKW Mercedes Arocs 25420 inkl. Abrollkipper und Kran;Fahrzeuge / LKW über 3,5t;Diesel
23983;1746823864;1;2021;Ford Focus Active Ko. Auto.;Fahrzeuge / PKW, Kombi;
23984;1740952360;1;2024;VW ID.5 (Elektro) Pro Performance;Fahrzeuge / PKW, Kombi;Strom
23985;33545744;1;2023;Suzuki Swift 1,2 Hybrid DualJet Shine 61kw, Benzin bleifrei, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Benzin
23986;3562692609;0;2022;Fiat e-Scudo Kasten L2H1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Strom
23987;1835123662;1;2022;Cupra Leon;Fahrzeuge / PKW, Kombi;B
23988;1701244194;0;2021;Kompaktbagger Takeuchi TB219 inkl. Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
23989;1701244194;0;2020;Dodge Ram;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
23990;1701244194;0;2022;Ford Transit Courier;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
23991;1701244194;0;2022;KLKW Ford Transit Custom;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
23992;4038805664;0;2021;5 Stk. Mobilbox Container;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
23993;4038805664;0;2022;Minibagger Takeuchi TB 260 inkl. Hydraulikhammer HUPPBreak 402 und Zubehör BJ 2020;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
23994;4038805664;0;2020;Takeuchi Kompaktbagger TB 219 inkl. Zubehör und Hydraulikhammer HUPPBreak 92 BJ 2019;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
23995;4038805664;0;2020;Kompaktlader Gehl R105 Bj 2018 mit 160 Betr. std.;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
23996;2403323156;0;2021;Skoda Scala 1,5 TSI Style DSG 110kw, Benzin bleifrei, 5-Türer, Limousine/Sedan, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
23997;2403323156;0;2021;Mercedes-Benz C-Klasse C 220 d;Fahrzeuge / PKW, Kombi;B
23998;2403323156;0;2022;Skoda Octavia Combi 1,6 TDI Style 85kw, Diesel, 5-Türer, Kombi - PKW DG7-Automatik;Fahrzeuge / PKW, Kombi;
23999;2403323156;0;2023;Skoda Octavia 2,0 TDI RS DSG 147kw, Diesel, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Diesel
24000;634760370;0;2021;Citroen Jumper (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24001;634760370;0;2021;Citroen Jumper L4H3;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24002;634760370;0;2021;Citroen Jumper BHDi 160 L4H3;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24003;634760370;0;2022;Mercedes-Benz GLE 350d 4Matic Diesel;Fahrzeuge / PKW, Kombi;
24004;634760370;0;2021;Citroen Jumper (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24005;634760370;0;2021;Citroen Jumper L4H3 (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24006;634760370;0;2022;Peugeot Boxer;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24007;634760370;0;2021;Citroen Jumper L4H3;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24008;634760370;0;2022;BMW X5-Reihe F15;Fahrzeuge / PKW, Kombi;
24009;634760370;0;2021;Peugeot Boxer L4H3 (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
24010;634760370;0;2022;Citroen Jumper;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
24011;634760370;0;2022;Mercedes-Benz GLE-Klasse GLE 400 d 4Matic Aut. 243kw, Diesel, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;
24012;74139948;0;2020;Renault Megane LDC RC TROPHY;Fahrzeuge / PKW, Kombi;
24013;1350958448;0;2022;Bagger Liebherr LH30M G6.0-D inkl. Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24014;1350958448;0;2022;Photovoltaikanlage inkl. Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
24015;1350958448;0;2022;Schrottschere ArnoCut 850;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
24016;1350958448;0;2022;2 Stück Anhänger HKM BTA G18 ZL 5.0 und Anhänger HKM A 14 TEB 1.2;Fahrzeuge / Anhänger;Nicht zuordenbar
24017;1350958448;0;2021;2-Achs-Vario-Carrier-Anhänger Hüffermann und 2-Achs-Flex-Carrier-Anhänger Hüffermann;Fahrzeuge / Anhänger;
24018;1350958448;0;2021;Bagger Liebherr LH26 C Industry G6.0-E Litronic;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
24019;1350958448;0;2022;Stapler JCB Teletruk 35-26;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
24020;1350958448;0;2023;2 Stück Anhänger Vako TXC342.2S und 2-Achs-Mini-Carrier-Anhänger Hüffermann;Fahrzeuge / Anhänger;Nicht zuordenbar
24021;1350958448;0;2022;2-Achs Roll-Carrier Anhänger Hüffermann und Anhänger Hüffermann HAR 18.65;Fahrzeuge / Anhänger;Nicht zuordenbar
24022;1350958448;0;2022;Bagger Sennebogen 817 Serie E, BJ: 2019 mit Trommelsiebanlage Pronar, BJ: 2018;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24023;1350958448;0;2022;6 Stück Anhänger HKM BTA;Fahrzeuge / Anhänger;Nicht zuordenbar
24024;1350958448;0;2022;Bagger Liebherr LH26 M Industry G6.0D Litronic;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24025;1350958448;0;2023;Radlader Liebherr L 526 G8.0-D;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24026;1350958448;0;2023;Stapler Still RX 70-50;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
24027;1350958448;0;2023;3-Achs-Anhänger Hüffermann Flex-Carrier und 2-Achs-Anhänger Hüffermann Flex-Carrier;Fahrzeuge / Anhänger;Nicht zuordenbar
24028;1350958448;0;2023;Anhänger Vako Pacton TXC342.2S;Fahrzeuge / Anhänger;Nicht zuordenbar
24029;1350958448;0;2024;Stapler Still RX 70-50/600;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
24030;1350958448;0;2023;Anhängerpaket gemäß Anlage;Fahrzeuge / Anhänger;Nicht zuordenbar
24031;1213354597;0;2022;Ford Galaxy 2,5 Duratec Hybrid Titanium;Fahrzeuge / Kleinautobusse (bis 3,5t);
24032;1213354597;0;2022;Skoda Superb Combi TDI DSG;Fahrzeuge / PKW, Kombi;
24033;1213354597;0;2022;Smart Forfour;Fahrzeuge / PKW, Kombi;
24034;729145849;0;2022;LKW Volvo FH 540;Fahrzeuge / Sattelzugmaschinen;Diesel
24035;3963708971;0;2022;Volvo XC90 T8 AWD PLUG-IN Hybrid R-Design;Fahrzeuge / PKW, Kombi;
24036;375557212;1;2021;Jeep Compass 1,3 T4 FWD;Fahrzeuge / PKW, Kombi;
24037;2810326969;0;2020;Iveco AT 340X48Z inkl. Meiller Dreiseitenkipper und Beschriftung;Fahrzeuge / LKW über 3,5t;
24038;1425345728;1;2023;Tesla Model Y (Elektro) AWD 75kWh Performance 340kw, Strom, 4-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
24039;1425345728;1;2023;Tesla Model Y (Elektro) Long Range AWD 75kWh 258kw, Strom, 4-Türer, SUV;Fahrzeuge / PKW, Kombi;Strom
24040;2978509154;1;2022;Mopedauto Ligier Mopedauto JS60 Chic;Fahrzeuge / Leicht-KFZ;
24041;649893934;0;2022;Bohrgerät Bauer BG23H;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24042;649893934;0;2022;Bohrgerät Bauer BG33H;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
24043;649893934;0;2020;Stapler Linde H 80D;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
24044;649893934;0;2022;Vibratorhammer ICE 28RF;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
